[2025-12-31 15:05:40,957 ] 20 root - INFO - Initiate the data ingestion
[2025-12-31 15:05:43,042 ] 65 root - INFO - Performed train test split on the dataframe
[2025-12-31 15:05:43,042 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[2025-12-31 15:05:43,043 ] 75 root - INFO - Exporting train and test file path.
[2025-12-31 15:05:43,090 ] 84 root - INFO - Exported train and test file path.
[2025-12-31 15:05:43,091 ] 22 root - INFO - Data Initiation Completed
[2025-12-31 15:05:43,098 ] 26 root - INFO - Initiate the data Validation
[2025-12-31 15:05:43,159 ] 32 root - INFO - Required number of columns:2
[2025-12-31 15:05:43,159 ] 33 root - INFO - Data frame has columns:31
[2025-12-31 15:05:43,159 ] 32 root - INFO - Required number of columns:2
[2025-12-31 15:05:43,159 ] 33 root - INFO - Data frame has columns:31
[2025-12-31 15:05:43,329 ] 28 root - INFO - data Validation Completed
[2025-12-31 15:05:43,329 ] 31 root - INFO - data Transformation started
[2025-12-31 15:05:43,329 ] 63 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[2025-12-31 15:05:43,329 ] 65 root - INFO - Starting data transformation
[2025-12-31 15:05:43,349 ] 49 root - INFO - Entered get_data_transformer_object method of Transformation class
[2025-12-31 15:05:43,350 ] 54 root - INFO - Initialise KNNImputer with {'n_neighbors': 5, 'weights': 'uniform'}
[2025-12-31 15:05:43,367 ] 35 root - INFO - data Transformation completed
[2025-12-31 15:05:43,367 ] 37 root - INFO - Model Training sstared
[2025-12-31 15:08:48,998 ] 102 root - INFO - Model trainer artifact: ModelTrainerArtifact(trained_model_file_path='Artifacts\\12_31_2025_15_05_39\\model_trainer\\trained_model\\model.pkl', train_metric_artifact=ClassificationMetricArtifact(f1_score=0.9913113760355627, precision_score=0.9883158742949234, recall_score=0.9943250912038913), test_metric_artifact=ClassificationMetricArtifact(f1_score=0.973322554567502, precision_score=0.9624300559552358, recall_score=0.9844644317252658))
[2025-12-31 15:08:49,002 ] 42 root - INFO - Model Training artifact created
