[2025-12-31 15:00:18,988 ] 20 root - INFO - Initiate the data ingestion
[2025-12-31 15:00:21,243 ] 65 root - INFO - Performed train test split on the dataframe
[2025-12-31 15:00:21,243 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[2025-12-31 15:00:21,245 ] 75 root - INFO - Exporting train and test file path.
[2025-12-31 15:00:21,290 ] 84 root - INFO - Exported train and test file path.
[2025-12-31 15:00:21,290 ] 22 root - INFO - Data Initiation Completed
[2025-12-31 15:00:21,297 ] 26 root - INFO - Initiate the data Validation
[2025-12-31 15:00:21,361 ] 32 root - INFO - Required number of columns:2
[2025-12-31 15:00:21,362 ] 33 root - INFO - Data frame has columns:31
[2025-12-31 15:00:21,362 ] 32 root - INFO - Required number of columns:2
[2025-12-31 15:00:21,362 ] 33 root - INFO - Data frame has columns:31
[2025-12-31 15:00:21,533 ] 28 root - INFO - data Validation Completed
[2025-12-31 15:00:21,534 ] 31 root - INFO - data Transformation started
[2025-12-31 15:00:21,534 ] 63 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[2025-12-31 15:00:21,534 ] 65 root - INFO - Starting data transformation
[2025-12-31 15:00:21,551 ] 49 root - INFO - Entered get_data_transformer_object method of Transformation class
[2025-12-31 15:00:21,551 ] 54 root - INFO - Initialise KNNImputer with {'n_neighbors': 5, 'weights': 'uniform'}
[2025-12-31 15:00:21,571 ] 35 root - INFO - data Transformation completed
[2025-12-31 15:00:21,572 ] 37 root - INFO - Model Training sstared
