[2025-12-31 15:01:16,629 ] 20 root - INFO - Initiate the data ingestion
[2025-12-31 15:01:18,677 ] 65 root - INFO - Performed train test split on the dataframe
[2025-12-31 15:01:18,677 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[2025-12-31 15:01:18,678 ] 75 root - INFO - Exporting train and test file path.
[2025-12-31 15:01:18,724 ] 84 root - INFO - Exported train and test file path.
[2025-12-31 15:01:18,724 ] 22 root - INFO - Data Initiation Completed
[2025-12-31 15:01:18,730 ] 26 root - INFO - Initiate the data Validation
[2025-12-31 15:01:18,782 ] 32 root - INFO - Required number of columns:2
[2025-12-31 15:01:18,785 ] 33 root - INFO - Data frame has columns:31
[2025-12-31 15:01:18,785 ] 32 root - INFO - Required number of columns:2
[2025-12-31 15:01:18,785 ] 33 root - INFO - Data frame has columns:31
[2025-12-31 15:01:18,942 ] 28 root - INFO - data Validation Completed
[2025-12-31 15:01:18,943 ] 31 root - INFO - data Transformation started
[2025-12-31 15:01:18,943 ] 63 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[2025-12-31 15:01:18,943 ] 65 root - INFO - Starting data transformation
[2025-12-31 15:01:18,963 ] 49 root - INFO - Entered get_data_transformer_object method of Transformation class
[2025-12-31 15:01:18,963 ] 54 root - INFO - Initialise KNNImputer with {'n_neighbors': 5, 'weights': 'uniform'}
[2025-12-31 15:01:18,984 ] 35 root - INFO - data Transformation completed
[2025-12-31 15:01:18,984 ] 37 root - INFO - Model Training sstared
